company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,funding_round_type,funded_at,raised_amount_usd
/company/businesselite,BusinessElite,web,USA,VA,Washington DC,Ashburn,angel,2009-06-01,200000
/company/bustle,Bustle,web,USA,NY,New York,Brooklyn,series-a,2013-08-13,6500000
/company/busyevent,BusyEvent,mobile,USA,MO,Saint Louis,St. Louis,angel,2012-02-01,50000
/company/busyevent,BusyEvent,mobile,USA,MO,Saint Louis,St. Louis,venture,2013-02-27,320000
/company/busylife-software,BusyLife Software,mobile,USA,CO,Denver,Denver,angel,2013-04-02,1225000
/company/butter-systems,Butter Systems,hospitality,USA,CA,SF Bay,Los Altos,angel,2013-08-23,100000
/company/buttercoin,Buttercoin,software,USA,CA,SF Bay,Palo Alto,angel,2013-08-19,1000000
/company/buttercoin,Buttercoin,software,USA,CA,SF Bay,Palo Alto,angel,2013-09-18,250000
/company/butterfly-health,Butterfly Health,health,USA,CA,SF Bay,Los Gatos,venture,2013-09-04,20000000
/company/buuteeq,buuteeq,advertising,USA,WA,Seattle,Seattle,angel,2010-09-12,1175000
/company/buuteeq,buuteeq,advertising,USA,WA,Seattle,Seattle,series-a,2011-05-26,3500000
/company/buuteeq,buuteeq,advertising,USA,WA,Seattle,Seattle,series-a,2012-02-22,2000000
/company/buuteeq,buuteeq,advertising,USA,WA,Seattle,Seattle,series-b,2012-09-20,10000000
/company/buxfer,Buxfer,web,USA,CA,SF Bay,Mountain View,angel,2007-01-01,15000
/company/buxfer,Buxfer,web,USA,CA,SF Bay,Mountain View,angel,2007-04-01,300000
/company/buyercurious,BuyerCurious,real_estate,USA,MN,Minneapolis,Excelsior,series-a,2012-10-18,1750000
/company/buyermls,BuyerMLS,enterprise,USA,PA,Philadelphia,Philadelphia,series-a,2013-06-24,250000
/company/buymytronics,BuyMyTronics.com,hardware,USA,CO,Denver,Denver,angel,2007-01-01,
/company/buysidefx,BuysideFX,finance,USA,VT,Burlington,Burlington,angel,2012-05-01,
/company/buysidefx,BuysideFX,finance,USA,VT,Burlington,Burlington,venture,2013-08-12,1319974
/company/buysight,Buysight,advertising,USA,CA,SF Bay,Palo Alto,series-a,2008-11-04,6030000
/company/buysight,Buysight,advertising,USA,CA,SF Bay,Palo Alto,series-a,2010-09-27,10000000
/company/buysight,Buysight,advertising,USA,CA,SF Bay,Palo Alto,series-b,2012-03-21,8000000
/company/buysimple,BuySimple,ecommerce,USA,CA,SF Bay,Palo Alto,venture,2011-05-31,700000
/company/buystand,BUYSTAND,ecommerce,USA,NC,Raleigh-Durham,Durham,other,2012-12-17,450000
/company/buywithme,BuyWithMe,ecommerce,USA,NY,New York,New York,series-a,2010-01-20,5500000
/company/buywithme,BuyWithMe,ecommerce,USA,NY,New York,New York,series-b,2010-07-06,16000000
/company/buywithme,BuyWithMe,ecommerce,USA,NY,New York,New York,other,2011-06-01,5000000
/company/buywithme,BuyWithMe,ecommerce,USA,NY,New York,New York,series-c+,2011-05-15,10000000
/company/buzz-all-stars,Buzz All Stars,sports,USA,CA,SF Bay,Palo Alto,series-a,2011-09-01,2500000
/company/buzz-referrals,Buzz Referrals,advertising,USA,IL,Chicago,Chicago,angel,2011-06-01,75000
/company/buzz-referrals,Buzz Referrals,advertising,USA,IL,Chicago,Chicago,series-a,2011-12-19,600000
/company/buzzd,Buzzd,mobile,USA,NY,New York,New York,series-a,2008-04-24,
/company/buzzd,Buzzd,mobile,USA,NY,New York,New York,series-a,2008-10-29,3200000
/company/buzzd,Buzzd,mobile,USA,NY,New York,New York,other,2010-06-03,300000
/company/buzzdash,BuzzDash,web,USA,CA,Los Angeles,Marina del Rey,angel,2006-09-01,1200000
/company/buzzfeed,BuzzFeed,news,USA,NY,New York,New York,series-a,2008-07-09,3500000
/company/buzzfeed,BuzzFeed,news,USA,NY,New York,New York,series-b,2010-05-12,8000000
/company/buzzfeed,BuzzFeed,news,USA,NY,New York,New York,series-c+,2012-01-09,15500000
/company/buzzfeed,BuzzFeed,news,USA,NY,New York,New York,series-c+,2013-01-03,19300000
/company/buzzient,Buzzient,enterprise,USA,MA,Boston,Boston,other,2008-04-01,500000
/company/buzzient,Buzzient,enterprise,USA,MA,Boston,Boston,series-a,2011-08-25,500000
/company/buzzmob,BuzzMob,social,USA,CA,Los Angeles,Irvine,venture,2012-03-15,
/company/buzzmob,BuzzMob,social,USA,CA,Los Angeles,Irvine,venture,2012-10-16,2000000
/company/buzzstream,BuzzStream,software,USA,TX,Austin,Austin,angel,2008-05-01,
/company/buzzstream,BuzzStream,software,USA,TX,Austin,Austin,venture,2010-02-03,74996
/company/buzztable,BuzzTable,mobile,USA,NY,New York,New York,angel,2011-06-06,25000
/company/buzztable,BuzzTable,mobile,USA,NY,New York,New York,angel,2013-05-01,
/company/buzztala,Buzztala,software,USA,NY,New York,New York,angel,2012-02-01,800000
/company/buzzvote,BuzzVote,social,USA,NY,New York,New York,angel,2010-01-01,200000
/company/buzzwire,Buzzwire,mobile,USA,CO,Denver,Denver,series-a,2007-07-01,4000000
/company/buzzwire,Buzzwire,mobile,USA,CO,Denver,Denver,series-b,2007-12-01,8000000
/company/bvisual,bVisual,software,USA,WA,unknown,Oroville,angel,2012-03-23,52500
/company/byallaccounts,ByAllAccounts,finance,USA,MA,Boston,Woburn,series-a,2008-02-08,5000000
/company/byallaccounts,ByAllAccounts,finance,USA,MA,Boston,Woburn,series-b,2010-09-09,5000000
/company/byliner,Byliner,,USA,CA,SF Bay,San Francisco,angel,2011-07-01,1000000
/company/byliner,Byliner,,USA,CA,SF Bay,San Francisco,series-a,2012-07-01,
/company/byndl,BYNDL,software,USA,WA,Seattle,Seattle,angel,2011-12-01,120000
/company/byndl,BYNDL,software,USA,WA,Seattle,Seattle,venture,2012-01-31,110000
/company/byoutik,BYOUTIK,mobile,USA,NY,New York,New York,angel,2012-08-01,100000
/company/bypass-lane,Bypass Mobile,mobile,USA,TX,Austin,Austin,angel,2010-08-01,600000
/company/bypass-lane,Bypass Mobile,mobile,USA,TX,Austin,Austin,series-a,2011-12-01,1750000
/company/bypass-lane,Bypass Mobile,mobile,USA,TX,Austin,Austin,venture,2013-04-10,3500000
/company/bytegrid,BYTEGRID,security,USA,VA,Washington DC,McLean,other,2013-06-03,100000000
/company/bytelight,ByteLight,mobile,USA,MA,Boston,Boston,venture,2012-10-16,1250000
/company/byteshield,ByteShield,software,USA,CA,SF Bay,San Francisco,angel,2008-07-11,
/company/bzzagent,BzzAgent,advertising,USA,MA,Boston,Boston,series-b,2006-01-01,13750000
/company/bzzagent,BzzAgent,advertising,USA,MA,Boston,Boston,angel,2004-01-01,750000
/company/c-cmoney,C$ cMoney,finance,USA,TX,Houston,Houston,venture,2010-03-24,15000000
/company/c-vibes,C-Vibes,mobile,USA,NY,New York,New York,angel,2011-01-01,750000
/company/c2-microsystems,C2 Microsystems,hardware,USA,CA,SF Bay,San Jose,venture,2009-10-12,10000000
/company/c2-therapeutics,C2 Therapeutics,biotech,USA,CA,SF Bay,Redwood City,venture,2012-04-06,2388998
/company/pollenware,C2FO,software,USA,KS,Kansas City,Fairway,series-a,2012-09-05,9100000
/company/pollenware,C2FO,software,USA,KS,Kansas City,Fairway,series-b,2013-07-23,18000000
/company/c3,C3,software,USA,CA,SF Bay,Redwood City,venture,2009-12-29,10000000
/company/c3,C3,software,USA,CA,SF Bay,Redwood City,venture,2009-12-15,11810000
/company/c3,C3,software,USA,CA,SF Bay,Redwood City,venture,2009-12-15,4000000
/company/c3,C3,software,USA,CA,SF Bay,Redwood City,venture,2010-04-08,13305824
/company/c3,C3,software,USA,CA,SF Bay,Redwood City,venture,2010-10-04,50000000
/company/c3,C3,software,USA,CA,SF Bay,Redwood City,series-a,2013-05-29,15000000
/company/c3,C3,software,USA,CA,SF Bay,Redwood City,series-c+,2013-05-29,15000000
/company/c3-jian,C3 Jian,biotech,USA,CA,Los Angeles,Inglewood,venture,2010-01-05,15000000
/company/c3-jian,C3 Jian,biotech,USA,CA,Los Angeles,Inglewood,venture,2012-02-27,30000000
/company/c3l3b-digital,C3L3B Digital,games_video,USA,CA,Los Angeles,Calabasas,venture,2008-01-29,3000000
/company/c3nano,C3Nano,manufacturing,USA,CA,SF Bay,Hayward,series-a,2011-02-13,3200000
/company/c3nano,C3Nano,manufacturing,USA,CA,SF Bay,Hayward,series-b,2012-02-15,6700000
/company/c7-data-centers,C7 Data Centers,network_hosting,USA,UT,Salt Lake City,Lindon,venture,2010-08-16,9000000
/company/c7-data-centers,C7 Data Centers,network_hosting,USA,UT,Salt Lake City,Lindon,other,2012-10-03,25000000
/company/c7-group,C7 Group,consulting,USA,CA,Sacramento,Sacramento,angel,2010-08-25,50000
/company/c8-medisensors,C8 MediSensors,biotech,USA,CA,SF Bay,San Jose,venture,2011-12-01,390000
/company/c8-medisensors,C8 MediSensors,biotech,USA,CA,SF Bay,San Jose,series-c+,2012-02-03,24000000
/company/c8-medisensors,C8 MediSensors,biotech,USA,CA,SF Bay,San Jose,series-c+,2012-06-12,19000000
/company/c8-sciences,C8 Sciences,education,USA,CT,New Haven,New Haven,venture,2012-06-12,320000
/company/c9-inc,C9 Inc.,software,USA,CA,SF Bay,San Mateo,series-c+,2013-09-23,12000000
/company/cabana,Cabana,mobile,USA,CA,SF Bay,San Francisco,angel,2011-04-07,
/company/cablematrix-technologies,CableMatrix Technologies,software,USA,IL,Chicago,Des Plaines,venture,2006-11-21,5000000
/company/cableorganizer-com,CableOrganizer.com,ecommerce,USA,FL,Fort Lauderdale,Fort Lauderdale,venture,2013-06-12,
/company/cacheiq,Cache IQ,enterprise,USA,TX,Austin,Austin,series-a,2011-01-06,6000000
/company/cacheiq,Cache IQ,enterprise,USA,TX,Austin,Austin,series-a,2012-07-13,3856183
/company/cachet-financial-solutions,Cachet Financial Solutions,enterprise,USA,MN,Minneapolis,Minneapolis,venture,2013-03-07,7960000
/company/cachet-financial-solutions,Cachet Financial Solutions,enterprise,USA,MN,Minneapolis,Minneapolis,venture,2013-07-01,500000
/company/cachet-financial-solutions,Cachet Financial Solutions,enterprise,USA,MN,Minneapolis,Minneapolis,other,2012-03-28,5350000
/company/cadec-global,Cadec Global,mobile,USA,NH,Manchester,Manchester,series-c+,2009-04-02,4000000
/company/cadence-biomedical,Cadence Biomedical,biotech,USA,WA,Seattle,Seattle,venture,2012-01-20,750000
/company/cadence-biomedical,Cadence Biomedical,biotech,USA,WA,Seattle,Seattle,series-a,2012-04-26,1100000
/company/cadent,Cadent,software,USA,NJ,Carlstadt,Carlstadt,venture,2009-08-24,15000000
/company/cadforce,CADFORCE,software,USA,CA,Los Angeles,Marina del Rey,series-b,2006-12-01,3100000
/company/cadforce,CADFORCE,software,USA,CA,Los Angeles,Marina del Rey,series-a,2006-02-16,1700000
/company/cadre-technologies,Cadre Technologies,software,USA,CO,Denver,Denver,other,2010-03-05,410000
/company/cafepress,Cafe Press,web,USA,CA,SF Bay,San Mateo,series-a,2000-03-01,1200000
/company/cafepress,Cafe Press,web,USA,CA,SF Bay,San Mateo,series-a,2001-05-01,300000
/company/cafepress,Cafe Press,web,USA,CA,SF Bay,San Mateo,series-b,2005-02-01,14000000
/company/cafebots,CafeBots,web,USA,CA,SF Bay,Palo Alto,series-a,2010-10-21,5000000
/company/cafegive,cafegive,nonprofit,USA,OR,Portland,Portland,other,2009-12-23,310000
/company/cafegive,cafegive,nonprofit,USA,OR,Portland,Portland,venture,2012-01-24,1553000
/company/cafemom,CafeMom,network_hosting,USA,NY,New York,New York,series-a,2007-08-22,5000000
/company/cafemom,CafeMom,network_hosting,USA,NY,New York,New York,series-b,2008-03-19,12000000
/company/cafex-communications,CafeX Communications,software,USA,NY,New York,New York,venture,2013-09-27,6699990
/company/cahaba-pharmaceuticals,Cahaba Pharmaceuticals,biotech,USA,NJ,Princeton,Princeton,other,2013-01-18,205000
/company/cahaba-pharmaceuticals,Cahaba Pharmaceuticals,biotech,USA,NJ,Princeton,Princeton,other,2012-03-23,250000
/company/cakefinancial,Cake Financial,web,USA,CA,SF Bay,San Francisco,series-a,2007-01-01,
/company/cakefinancial,Cake Financial,web,USA,CA,SF Bay,San Francisco,angel,2006-01-01,
/company/cakefinancial,Cake Financial,web,USA,CA,SF Bay,San Francisco,series-b,2009-03-10,
/company/cake-health,Cake Health,health,USA,CA,SF Bay,San Francisco,angel,2011-05-01,
/company/cakestyle,CakeStyle,web,USA,IL,Chicago,Chicago,angel,2012-08-13,1000000
/company/cal-coast-data-entry,Cal Coast Data Entry,other,USA,NY,Stony Brook,Stony Brook,venture,2007-10-03,12000000
/company/cal-tech-international,Cal Tech International,manufacturing,USA,TX,Dallas,Plano,venture,2012-04-06,4756612
/company/calabrio,Calabrio,software,USA,MN,Minneapolis,Minneapolis,series-b,2007-11-27,8000000
/company/calamp,CalAmp,mobile,USA,CA,Santa Barbara,Oxnard,venture,2010-01-07,6175000
/company/calamp,CalAmp,mobile,USA,CA,Santa Barbara,Oxnard,other,2010-01-19,3075000
/company/calando-pharmaceuticals,Calando Pharmaceuticals,biotech,USA,CA,Los Angeles,Pasadena,venture,2011-01-18,1000000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,series-c+,2009-01-04,4000000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,series-c+,2009-12-15,12000000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,series-b,2007-08-01,5500000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,series-a,2007-07-31,1500000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,venture,2011-02-17,6000000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,series-c+,2012-11-06,4600000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,other,2013-07-16,3000000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,other,2012-04-02,13200000
/company/calcimedica,CalciMedica,medical,USA,CA,San Diego,La Jolla,other,2011-09-29,4000000
/company/caldera-pharmaceuticals,Caldera Pharmaceuticals,biotech,USA,NM,Los Alamos,Los Alamos,venture,2013-09-11,3170000
/company/caldera-pharmaceuticals,Caldera Pharmaceuticals,biotech,USA,NM,Los Alamos,Los Alamos,venture,2013-04-29,1550000
/company/calera,Calera,cleantech,USA,CA,SF Bay,Los Gatos,venture,2010-03-22,15000000
/company/calera,Calera,cleantech,USA,CA,SF Bay,Los Gatos,other,2010-07-22,19900000
/company/calera,Calera,cleantech,USA,CA,SF Bay,Los Gatos,venture,2011-12-14,10600000
/company/calhoun-vision,Calhoun Vision,medical,USA,CA,Los Angeles,Pasadena,series-c+,2009-11-30,5000000
/company/calhoun-vision,Calhoun Vision,medical,USA,CA,Los Angeles,Pasadena,venture,2013-01-15,3000000
/company/calhoun-vision,Calhoun Vision,medical,USA,CA,Los Angeles,Pasadena,series-c+,2012-10-18,1600000
/company/calhoun-vision,Calhoun Vision,medical,USA,CA,Los Angeles,Pasadena,venture,2011-10-24,5125000
/company/caliber-infosolutions,Caliber Infosolutions,biotech,USA,PA,Pittsburg,Pittsburgh,venture,2009-02-17,
/company/calibra-medical,Calibra Medical,biotech,USA,CA,SF Bay,Redwood City,venture,2009-11-24,1400000
/company/calibra-medical,Calibra Medical,biotech,USA,CA,SF Bay,Redwood City,venture,2010-02-23,9300000
/company/calibra-medical,Calibra Medical,biotech,USA,CA,SF Bay,Redwood City,series-c+,2011-04-15,8100000
/company/calibrus,Calibrus,enterprise,USA,AZ,Phoenix,Tempe,venture,2009-10-20,675000
/company/calico-energy-services,Calico Energy Services,software,USA,WA,Seattle,Bellevue,venture,2011-04-05,
/company/calico-energy-services,Calico Energy Services,software,USA,WA,Seattle,Bellevue,venture,2012-09-11,2000000
/company/calient-technologies,Calient Technologies,network_hosting,USA,CA,Santa Barbara,Goleta,series-c+,2009-04-17,5000000
/company/calient-technologies,Calient Technologies,network_hosting,USA,CA,Santa Barbara,Goleta,series-c+,2011-10-15,19400000
/company/calient-technologies,Calient Technologies,network_hosting,USA,CA,Santa Barbara,Goleta,venture,2013-06-04,27044471
/company/calient-technologies,Calient Technologies,network_hosting,USA,CA,Santa Barbara,Goleta,venture,2012-07-05,14816724
/company/california-arts-council,California Arts Council,design,USA,CA,Sacramento,Sacramento,venture,2013-07-17,2000000
/company/california-institute-for-quantitative-biosciences,California Institute for Quantitative Biosciences,biotech,USA,CA,SF Bay,San Francisco,series-a,2009-10-27,7500000
/company/california-interactive-technologies,California Interactive Technologies,education,USA,CA,Los Angeles,Studio City,series-a,2011-11-07,3000000
/company/california-stem-cell,California Stem Cell,biotech,USA,CA,Los Angeles,Irvine,series-b,2009-12-21,
/company/california-stem-cell,California Stem Cell,biotech,USA,CA,Los Angeles,Irvine,venture,2012-02-07,1950000
/company/calista-technologies,Calista Technologies,enterprise,USA,CA,SF Bay,San Jose,series-a,2007-01-25,
/company/calistoga-pharmaceuticals,Calistoga Pharmaceuticals,biotech,USA,WA,Seattle,Seattle,series-b,2009-05-05,30000000
/company/calistoga-pharmaceuticals,Calistoga Pharmaceuticals,biotech,USA,WA,Seattle,Seattle,series-a,2007-03-05,21000000
/company/calistoga-pharmaceuticals,Calistoga Pharmaceuticals,biotech,USA,WA,Seattle,Seattle,series-c+,2010-06-30,40000000
/company/calithera-biosciences,Calithera Biosciences,biotech,USA,CA,SF Bay,South San Francisco,series-a,2010-07-08,40000000
/company/calithera-biosciences,Calithera Biosciences,biotech,USA,CA,SF Bay,South San Francisco,series-c+,2012-12-31,1999999
/company/calithera-biosciences,Calithera Biosciences,biotech,USA,CA,SF Bay,South San Francisco,series-b,2012-05-31,8000000
/company/calix,Calix,network_hosting,USA,CA,SF Bay,Petaluma,venture,2009-08-31,50000000
/company/calix,Calix,network_hosting,USA,CA,SF Bay,Petaluma,other,2009-08-31,50000000
/company/call-loop,Call Loop,messaging,USA,FL,Palm Beach,Boca Raton,angel,2011-09-25,
/company/callaway-digital-arts,Callaway Digital Arts,mobile,USA,NY,New York,New York,series-a,2010-11-01,6000000
/company/callcopy,CallCopy,software,USA,OH,Columbus,Columbus,venture,2011-10-20,6500000
/company/callfire,CallFire,public_relations,USA,CA,Los Angeles,Los Angeles,angel,2005-05-01,
/company/callidus-biopharma,Callidus Biopharma,biotech,USA,PA,Philadelphia,Doylestown,series-a,2013-05-14,4600000
/company/callidus-biopharma,Callidus Biopharma,biotech,USA,PA,Philadelphia,Doylestown,series-a,2012-07-03,1611154
/company/callidus-biopharma,Callidus Biopharma,biotech,USA,PA,Philadelphia,Doylestown,angel,2012-01-04,1445000
/company/callidus-software,CallidusCloud,software,USA,CA,SF Bay,Pleasanton,venture,2010-01-08,450000
/company/callision,Callision,software,USA,NY,New York,New York,angel,2011-03-15,150000
/company/callision,Callision,software,USA,NY,New York,New York,angel,2012-04-06,100000
/company/callmd,CallMD,software,USA,FL,Miami,Aventura,angel,2012-01-26,1000000
/company/callminer,CallMiner,enterprise,USA,FL,Fort Myers,Fort Myers,series-b,2006-07-11,10000000
/company/callminer,CallMiner,enterprise,USA,FL,Fort Myers,Fort Myers,series-c+,2010-09-01,4000000
/company/callminer,CallMiner,enterprise,USA,FL,Fort Myers,Fort Myers,series-c+,2010-09-30,3000000
/company/callminer,CallMiner,enterprise,USA,FL,Fort Myers,Fort Myers,venture,2010-10-08,7000000
/company/callminer,CallMiner,enterprise,USA,FL,Fort Myers,Fort Myers,venture,2013-02-06,9610889
/company/callminer,CallMiner,enterprise,USA,FL,Fort Myers,Fort Myers,private-equity,2012-09-27,6500000
/company/callminer,CallMiner,enterprise,USA,FL,Fort Myers,Fort Myers,other,2011-10-06,2000000
/company/callsfreecalls,CallsFreeCalls,mobile,USA,FL,Miami,Miami,angel,2013-01-01,504300
/company/callvine,Callvine,mobile,USA,TX,Austin,Austin,series-a,2010-02-01,4000000
/company/calm-com,Calm,web,USA,CA,SF Bay,San Francisco,angel,2013-02-26,415000
/company/calmsea,CalmSea,analytics,USA,CA,SF Bay,Mountain View,venture,2012-07-23,1100000
/company/calmsea,CalmSea,analytics,USA,CA,SF Bay,Mountain View,venture,2011-01-01,
/company/calosyn-pharma,Calosyn Pharma,biotech,USA,GA,Atlanta,Atlanta,venture,2012-02-29,309685
