"OSCEOLA, WI",Polk,Polk
"NORTH KINGSTOWN, RI",Washington,Washington
"CULVER CITY, CA",Los Angeles County,Los Angeles County
"PLAIN CITY, OH",Madison,Madison
"HOOKER, OK",Texas,Texas
"BLAIR, SC",Fairfield,Fairfield
"PORT WASHINGTON, WI",Ozaukee,Ozaukee
"LANDISVILLE, PA",Lancaster,Lancaster
"CARLINVILLE, IL",Macoupin,Macoupin
"TEXARKANA, TX",Bowie,Bowie
"SOMERSET, KY",Pulaski,Pulaski
"WYOMISSING, PA",Berks,Berks
"REXFORD, KS",Thomas,Thomas
"SCHNECKSVILLE, PA",Lehigh,Lehigh
"CONWAY SPRINGS, KS",Sumner,Sumner
"KERSHAW, SC",Lancaster,Lancaster
"GARDEN CITY, MI",Wayne,Wayne
"HARVEY, ND",Wells,Wells
"AVONDALE, LA",Jefferson,Jefferson
"LAREDO, TX",Webb,Webb
"LOWELL, IN",Lake,Lake
"BELLFLOWER, CA",Los Angeles County,Los Angeles County
"TWENTYNINE PALMS, CA",San Bernardino County,San Bernardino County
"RED OAK, TX",Ellis,Ellis
"HAMILTON, GA",Harris,Harris
"SAMMAMISH, WA",King County,King County
"SYLACAUGA, AL",Talladega,Talladega
"SAUGUS, CA",Los Angeles County,Los Angeles County
"SPENCER, NC",Rowan,Rowan
"WEST YARMOUTH, MA",Barnstable,Barnstable
"BOLTON, MS",Hinds,Hinds
"THIBODAUX, LA",Lafourche,Lafourche
"COLVILLE, WA",Stevens County,Stevens County
"CLINTON, MI",Macomb,Macomb
"CLINTON, MO",Henry,Henry
"WALKER, IA",Linn,Linn
"LITCHFIELD, CT",Litchfield,Litchfield
"FRAZIER PARK, CA",Kern County,Kern County
"KINGSPORT, TN",Sullivan,Sullivan
"CLINTON, MD",Prince George's,Prince George's
"CLINTON, MS",Hinds,Hinds
"TENMILE, OR",Douglas County,Douglas County
"MACUNGIE, PA",Lehigh,Lehigh
"MEDIA, PA",Delaware,Delaware
"SPARTA, NJ",Sussex,Sussex
"ANGLETON, TX",Brazoria,Brazoria
"DRACUT, MA",Middlesex,Middlesex
"NASHUA, NH",Hillsborough,Hillsborough
"RIVER EDGE, NJ",Bergen,Bergen
"GAINESVILLE, FL",Alachua,Alachua
"SAN BRUNO, CA",San Mateo County,San Mateo County
"RICHBORO, PA",Bucks,Bucks
"GLENN DALE, MD",Prince George's,Prince George's
"PINECREST, FL",Miami-Dade,Miami-Dade
"SCRANTON, SC",Florence,Florence
"MOUNT VERNON, OH",Knox,Knox
"BLUE EARTH, MN",Faribault,Faribault
"BELLE VERNON, PA",Fayette,Fayette
"BERLIN, WI",Green Lake,Green Lake
"LAKE GROVE, NY",Suffolk,Suffolk
"FRANKLIN LAKES, NJ",Bergen,Bergen
"BELLINGHAM, WA",Whatcom County,Whatcom County
"LANCASTER, NY",Erie,Erie
"SCARSDALE, NY",Westchester,Westchester
"KENTON, OH",Hardin,Hardin
"GRAIN VALLEY, MO",Jackson,Jackson
"WRIGHTSVILLE, GA",Johnson,Johnson
"BURLINGTON, KY",Boone,Boone
"PILESGROVE, NJ",Salem,Salem
"HUNTER, NY",Greene,Greene
"RICHFIELD, MN",Hennepin,Hennepin
"SANTA MARIA, CA",Santa Barbara County,Santa Barbara County
"NOBLESVILLE, IN",Hamilton,Hamilton
"SOMERSET, TX",Bexar,Bexar
"CAMDEN, TN",Benton,Benton
"WELLESLEY, MA",Norfolk,Norfolk
"LOUISVILLE, MS",Winston,Winston
"HENRYVILLE, IN",Clark,Clark
"OAK LAWN, IL",Cook,Cook
"WASHINGTON, PA",Washington,Washington
"AUBURN HILLS, MI",Oakland,Oakland
"MORTON, IL",Tazewell,Tazewell
"LAKE WORTH, FL",Palm Beach,Palm Beach
"SANDY SPRINGS, GA",Fulton,Fulton
"EDWARDSVILLE, IL",Madison,Madison
"HAUGHTON, LA",Bossier,Bossier
"SANDY HOOK, CT",Fairfield,Fairfield
"KENTWOOD, MI",Kent,Kent
"FREEPORT, ME",Cumberland,Cumberland
"WAUKESHA, WI",Waukesha,Waukesha
"COLLINSVILLE, AL",DeKalb,Dekalb
"LEWISTON, UT",Cache County,Cache County
"SAN BERNADINO, CA",San Bernardino County,San Bernardino County
"PRATTVILLE, AL",Autauga,Autauga
"COOPER CITY, FL",Broward,Broward
"RIDGEWAY, VA",Henry,Henry
"NORTH OLMSTED, OH",Cuyahoga,Cuyahoga
"BROCK, NE",Nemaha,Nemaha
"TOPEKA, KS",Shawnee,Shawnee
"CRANFORD, NJ",Union,Union
"CARY, NC",Wake,Wake
"CROSBY, TX",Harris,Harris
"DREXEL HILL, PA",Delaware,Delaware
"DERBY, KS",Sedgwick,Sedgwick
"CLINTON, PA",Allegheny,Allegheny
"FREEMAN, MO",Cass,Cass
"LOGAN, UT",Cache County,Cache County
"MINERAL POINT, WI",Iowa,Iowa
"JONESBORO, GA",Clayton,Clayton
"VANCEBORO, NC",Craven,Craven
"ROCKDALE, TX",Milam,Milam
"SHALLOTTE, NC",Brunswick,Brunswick
"PARADISE VALLEY, AZ",Maricopa,Maricopa
"WALPOLE, MA",Norfolk,Norfolk
"CLEVELAND, MS",Bolivar,Bolivar
"OKLAHOMA CITY, OK",Oklahoma,Oklahoma
"ENOLA, PA",Cumberland,Cumberland
"NORFOLK, MA",Norfolk,Norfolk
"SEA ISLAND, GA",Glynn,Glynn
"SOUTH FULTON, TN",Obion,Obion
"DEVINE, TX",Medina,Medina
"BERGENFIELD, NJ",Bergen,Bergen
"BATESVILLE, IN",Ripley,Ripley
"OPA LOCKA, FL",Miami-Dade,Miami-Dade
"TONAWANDA, NY",Erie,Erie
"MADISON, NC",Rockingham,Rockingham
"EATON, CO",Weld,Weld
"MADISON, NJ",Morris,Morris
"ELWELL, MI",Gratiot,Gratiot
"ELGIN, ND",Grant,Grant
"SANTA ROSA, NM",Guadalupe,Guadalupe
"WEST ALTON, MO",St. Charles,St Charles
"SHAWNEE, OK",Pottawatomie,Pottawatomie
"PUCKETT, MS",Rankin,Rankin
"LAGRANGE, IL",Bond,Bond
"LAKE SHORE, MN",Cass,Cass
"HOBOKEN, NJ",Hudson,Hudson
"OSHKOSH, WI",Winnebago,Winnebago
"ROANOKE RAPIDS, NC",Halifax,Halifax
"BERWYN, PA",Chester,Chester
"GRUNDY CENTER, IA",Grundy,Grundy
"WEST POINT, NY",Orange,Orange
"LEESBURG, VA",Loudoun,Loudoun
"WEST POINT, NE",Cuming,Cuming
"GUILDERLAND, NY",Albany,Albany
"MANHEIM, PA",Lancaster,Lancaster
"BARNWELL, SC",Barnwell,Barnwell
"MONT VERNON, NH",Hillsborough,Hillsborough
"WEST CALDWELL, NJ",Essex,Essex
"PALMER, TX",Ellis,Ellis
"BLOOMINGDALE, IL",DuPage,Dupage
"MILLTOWN, NJ",Middlesex,Middlesex
"PEARISBURG, VA",Giles,Giles
"EUGENE, OR",Lane County,Lane County
"MIZE, MS",Smith,Smith
"MALVERN, AR",Hot Spring,Hot Spring
"GLOSTER, MS",Amite,Amite
"CALUMET CITY, IL",Cook,Cook
"DANVILLE, KY",Boyle,Boyle
"BETHESDA, MD",Montgomery,Montgomery
"ATLANTIC BEACH, FL",Duval,Duval
"EDEN, NC",Rockingham,Rockingham
"FREEPORT, PA",Armstrong,Armstrong
"BLOOMFIELD HILLS, MI",Oakland,Oakland
"SUITLAND, MD",Prince George's,Prince George's
"WESTMORELAND, NY",Oneida,Oneida
"GREENDALE, WI",Milwaukee,Milwaukee
"DECORAH, IA",Winneshiek,Winneshiek
"FORT MITCHELL, KY",Kenton,Kenton
"LEBANON, OR",Linn County,Linn County
"WEYMOUTH, MA",Norfolk,Norfolk
"BUFORD, GA",Gwinnett,Gwinnett
"WEST ALLIS, WI",Milwaukee,Milwaukee
"SPRING, TX",Harris,Harris
"SPOTSYLVANIA, VA",Spotsylvania,Spotsylvania
"NUTLEY, NJ",Essex,Essex
"UPPER MARLBORO, MD",Prince George's,Prince George's
"ELMORE, OH",Ottawa,Ottawa
"RINGLING, OK",Jefferson,Jefferson
"CLEARWATER, FL",Pinellas,Pinellas
"CLARKSTON, GA",DeKalb,Dekalb
"KNOX, IN",Starke,Starke
"EAST ORANGE, NJ",Essex,Essex
"MACON, GA",Bibb,Bibb
"WILLIS, TX",Montgomery,Montgomery
"VENTNOR CITY, NJ",Atlantic,Atlantic
"ARLINGTON HEIGHTS, IL",Cook,Cook
"WISCONSIN RAPIDS, WI",Wood,Wood
"HIGHLANDS RANCH, CO",Douglas,Douglas
"HAWTHORNE, NY",Westchester,Westchester
"SHORT HILLS, NJ",Essex,Essex
"OXFORD, MI",Oakland,Oakland
"APPLETON, WI",Outagamie,Outagamie
"OXFORD, MS",Lafayette,Lafayette
"SYRACUSE, UT",Davis County,Davis County
"FAUNSDALE, AL",Marengo,Marengo
"WAVERLY, IA",Bremer,Bremer
"VALLEJO, CA",Solano County,Solano County
"BURR RIDGE, IL",DuPage,Dupage
"POMONA, NY",Rockland,Rockland
"TYNDALL, SD",Bon Homme,Bon Homme
"LEONARDVILLE, KS",Riley,Riley
"NEWBURGH, IN",Warrick,Warrick
"WATAUGA, TX",Tarrant,Tarrant
"BEAVER DAM, WI",Dodge,Dodge
"ADAMSVILLE, TN",McNairy,McNairy
"DAYTON, TX",Liberty,Liberty
"LAKEWAY, TX",Travis,Travis
"NORTH HOLLYWOOD, CA",Los Angeles County,Los Angeles County
"DAYTON, TN",Rhea,Rhea
"LA GRANGE, TX",Fayette,Fayette
"JACKSONVILLE, FL",Duval,Duval
"QUINCY, WV",Kanawha,Kanawha
"CHALMETTE, LA",St. Bernard,St Bernard
"SYLMAR, CA",Los Angeles County,Los Angeles County
"RIVERDALE, MD",Prince George's,Prince George's
"MAIDSVILLE, WV",Monongalia,Monongalia
"WESTFORD, MA",Middlesex,Middlesex
"BUCYRUS, OH",Crawford,Crawford
"LINDON, UT",Utah County,Utah County
"AUBURN, CA",Placer County,Placer County
"NOWATA, OK",Nowata,Nowata
"COLUMBIA, SC",Richland,Richland
"PATTERSON, LA",St. Mary,St Mary
"MARLBOROUGH, MA",Middlesex,Middlesex
"CORAL GABLES, FL",Miami-Dade,Miami-Dade
"RIDGEFIELD, CT",Fairfield,Fairfield
"PIERRE, SD",Hughes,Hughes
"DESTIN, FL",Okaloosa,Okaloosa
"NORCROSS, GA",Gwinnett,Gwinnett
"LOCUST GROVE, GA",Henry,Henry
"NEW HARTFORD, NY",Oneida,Oneida
"PENDLETON, IN",Madison,Madison
"ROSWELL, GA",Fulton,Fulton
"THERESA, NY",Jefferson,Jefferson
"CHANHASSEN, MN",Carver,Carver
"CLINTON, OH",Summit,Summit
"DILLON, MT",Beaverhead,Beaverhead
"OCILLA, GA",Irwin,Irwin
"PRINCETON, TX",Collin,Collin
"STILLWATER, OK",Payne,Payne
"BATAVIA, IL",Kane,Kane
"WESTLAKE, LA",Calcasieu,Calcasieu
"WILLIAMSTOWN, WV",Wood,Wood
"HUMBOLDT, TN",Gibson,Gibson
"BRIGHTON, MI",Livingston,Livingston
"PEMBERTON, NJ",Burlington,Burlington
"OAKFIELD, NY",Genesee,Genesee
"CORINTH, MS",Alcorn,Alcorn
"RICHMOND, TX",Fort Bend,Fort Bend
"SCHOFIELD, WI",Marathon,Marathon
"DALLAS, NC",Gaston,Gaston
"FERGUSON, NC",Wilkes,Wilkes
"CEDAR FALLS, IA",Black Hawk,Black Hawk
"FRANKLIN PARK, IL",Cook,Cook
"TRAVELERS REST, SC",Greenville,Greenville
"WOODSTOCK, MD",Howard,Howard
"MOUNT PLEASANT, TN",Maury,Maury
"BRIDGEPORT, TX",Wise,Wise
"CLARKSBURG, PA",Indiana,Indiana
"OLD BRIDGE, NJ",Middlesex,Middlesex
"CLIFTON, VA",Fairfax,Fairfax
"HILLSVILLE, VA",Carroll,Carroll
"KENNER, LA",Jefferson,Jefferson
"TRUSSVILLE, AL",Jefferson,Jefferson
"DAYTONA BEACH, FL",Volusia,Volusia
"SANTA FE, NM",Santa Fe,Santa Fe
"BURLINGTON, IA",Des Moines,Des Moines
"MAYNARD, MA",Middlesex,Middlesex
"CHESTERFIELD, VA",Chesterfield,Chesterfield
"GIBBSTOWN, NJ",Gloucester,Gloucester
"HABERSHAM, GA",Habersham,Habersham
"DEWITT, NY",Onondaga,Onondaga
"CHESWICK, PA",Allegheny,Allegheny
"MIDLOTHIAN, IL",Cook,Cook
"MONROE, GA",Walton,Walton
"ARVADA, CO",Jefferson,Jefferson
"MONONGAHELA, PA",Washington,Washington
"CLAYTON, NJ",Gloucester,Gloucester
"CLAYTON, NM",Union,Union
"CLAYTON, NC",Johnston,Johnston
"GREENVILLE, SC",Greenville,Greenville
"LITTLE ROCK, AR",Pulaski,Pulaski
"HOUMA, LA",Terrebonne,Terrebonne
"KEARNY, NJ",Hudson,Hudson
"CANYON COUNTRY, CA",Los Angeles County,Los Angeles County
"MOSCOW, PA",Lackawanna,Lackawanna
"WINFIELD, KS",Cowley,Cowley
"NEW HOPE, PA",Bucks,Bucks
"EASTHAM, MA",Barnstable,Barnstable
"CHERAW, SC",Chesterfield,Chesterfield
"CANTON, OH",Stark,Stark
"STAR, ID",Ada,Ada
"FORT MILL, SC",York,York
"CHINO, CA",San Bernardino County,San Bernardino County
"LOUISVILLE, OH",Stark,Stark
"FALMOUTH, VA",Stafford,Stafford
"RHOME, TX",Wise,Wise
"LIVERPOOL, NY",Onondaga,Onondaga
"KERNERSVILLE, NC",Forsyth,Forsyth
"MILWAUKIE, OR",Clackamas County,Clackamas County
"EASTMAN, GA",Dodge,Dodge
"EVERMAN, TX",Tarrant,Tarrant
"FAIRVIEW HEIGHTS, IL",St. Clair,St Clair
"POWDER SPRINGS, GA",Cobb,Cobb
"AIKEN, SC",Aiken,Aiken
"HUDSON FALLS, NY",Washington,Washington
"AURORA, IL",Kane,Kane
"GALENA PARK, TX",Harris,Harris
"MONTEVALLO, AL",Shelby,Shelby
"GLADSTONE, NJ",Somerset,Somerset
"WALLACE, SC",Marlboro,Marlboro
"KAILUA, HI",Honolulu County,Honolulu County
"BOGUE CHITTO, MS",Lincoln,Lincoln
"SAINT HELENA, CA",Napa County,Napa County
"MOUNT WASHINGTON, KY",Bullitt,Bullitt
"LAKE ORION, MI",Oakland,Oakland
"HURON, OH",Erie,Erie
"PASCO, WA",Franklin County,Franklin County
"DEARBORN HEIGHTS, MI",Wayne,Wayne
"AGOURA, CA",Los Angeles County,Los Angeles County
"ANSONIA, CT",New Haven,New Haven
"SYOSSET, NY",Nassau,Nassau
"TENINO, WA",Thurston County,Thurston County
"CHAFFEE, MO",Scott,Scott
"OAKWOOD, IL",Vermilion,Vermilion
"BAYSIDE, NY",Queens,Queens
"LEWISTON, CA",Trinity County,Trinity County
"DERRY, NH",Rockingham,Rockingham
"BEATRICE, NE",Gage,Gage
"HENNESSEY, OK",Kingfisher,Kingfisher
"BLACKWOOD, NJ",Camden,Camden
"FRUITLAND PARK, FL",Lake,Lake
"SAINT JAMES CITY, FL",Lee,Lee
"WOODBRIDGE, VA",Prince William,Prince William
"LAGRANGE, KY",Oldham,Oldham
"RENTON, WA",King County,King County
"CHESHIRE, CT",New Haven,New Haven
"MOUNTAIN HOME, AR",Baxter,Baxter
"RICHWOOD, OH",Union,Union
"CREAM RIDGE, NJ",Monmouth,Monmouth
"NOKOMIS, FL",Sarasota,Sarasota
"FERDINAND, IN",Dubois,Dubois
"BETTENDORF, IA",Scott,Scott
"SUNSET ISLAND, FL",Lake,Lake
"PUEBLO WEST, CO",Pueblo,Pueblo
"DOVER, NJ",Morris,Morris
"NEW MILFORD, NJ",Bergen,Bergen
"MERIDIAN, ID",Ada,Ada
"HEWITT, TX",McLennan,McLennan
"EAGLE LAKE, FL",Polk,Polk
"SAN ANTONIO, TX",Bexar,Bexar
"DRUMMOND, MT",Granite,Granite
"STRONG, AR",Union,Union
"OREM, UT",Utah County,Utah County
"SANTA MARGARITA, CA",San Luis Obispo County,San Luis Obispo County
"DENISON, IA",Crawford,Crawford
"ISLANDTON, SC",Colleton,Colleton
"HAIKU, HI",Maui County,Maui County
"TABOR CITY, NC",Columbus,Columbus
"SOUTH ORANGE, NJ",Essex,Essex
"PROVO, UT",Utah County,Utah County
"NATICK, MA",Middlesex,Middlesex
"SOUTHBOROUGH, MA",Worcester,Worcester
"CHESTER, PA",Delaware,Delaware
"HUNTS POINT, WA",King County,King County
"MONROVIA, CA",Los Angeles County,Los Angeles County
"SHIPPENVILLE, PA",Clarion,Clarion
"HOMERVILLE, GA",Clinch,Clinch
"MELBOURNE, FL",Brevard,Brevard
"HYDE PARK, MA",Suffolk,Suffolk
"MEDON, TN",Madison,Madison
"SPARKS, MD",Baltimore,Baltimore
"HOMER GLEN, IL",Will,Will
"LA CROSSE, WI",La Crosse,La Crosse
"RIGBY, ID",Jefferson,Jefferson
"LINDEN, AL",Marengo,Marengo
"FULTONDALE, AL",Jefferson,Jefferson
"SUNBURY, PA",Northumberland,Northumberland
"CHAGRIN FALLS, OH",Cuyahoga,Cuyahoga
"CARTHAGE, NY",Jefferson,Jefferson
"STOCKTON, CA",San Joaquin County,San Joaquin County
"SEARCY, AR",White,White
"GREENWOOD, MS",Leflore,Leflore
"GEISMAR, LA",Ascension,Ascension
"TEMPLE TERRACE, FL",Hillsborough,Hillsborough
"SNYDER, TX",Scurry,Scurry
"PINOLE, CA",Contra Costa County,Contra Costa County
"SAN SABA, TX",San Saba,San Saba
"SAINT AUGUSTINE, FL",St. Johns,St Johns
"FRUITLAND, ID",Payette,Payette
"CHELMSFORD, MA",Middlesex,Middlesex
"BLAINE, TN",Grainger,Grainger
"BLAIRSVILLE, GA",Union,Union
"WILLIAMSPORT, MD",Washington,Washington
"ROME, GA",Floyd,Floyd
"SAINT STEPHEN, SC",Berkeley,Berkeley
"PONCA CITY, OK",Kay,Kay
"BARTLETT, IL",Cook,Cook
"NEUSITZ, NE",Middle Franconia,Middle Franconia
"LOWELL, MI",Kent,Kent
"LOWELL, MA",Middlesex,Middlesex
"CHICAGO, IL",Cook,Cook
"MANHATTAN, IL",Will,Will
"SANTA CLARA, CA",Santa Clara County,Santa Clara County
"LONDON, AR",Pope,Pope
"STEVENS POINT, WI",Portage,Portage
"YUCCA VALLEY, CA",San Bernardino County,San Bernardino County
"PACE, FL",Santa Rosa,Santa Rosa
"MARRERO, LA",Jefferson,Jefferson
"KANSAS CITY, MO",Jackson,Jackson
"BATESVILLE, AR",Independence,Independence
"DALEVILLE, AL",Dale,Dale
"LAKE FOREST, IL",Lake,Lake
"LAFITTE, LA",Jefferson,Jefferson
"JAMESTOWN, NY",Chautauqua,Chautauqua
"LAKE TAPPS, WA",Pierce County,Pierce County
"AUBURN, AL",Lee,Lee
"INDIAN HEAD, MD",Charles,Charles
"SOUTH GATE, CA",Los Angeles County,Los Angeles County
"MONMOUTH, NJ",Monmouth,Monmouth
"LAKE CITY, FL",Columbia,Columbia
"WAUKEGAN, IL",Lake,Lake
"JAMESTOWN, NC",Guilford,Guilford
"OWENS CROSS ROADS, AL",Madison,Madison
"SAINT PAUL, MN",Ramsey,Ramsey
"CONCORD, NH",Merrimack,Merrimack
"ANAHUAC, TX",Chambers,Chambers
"CONCORD, NC",Cabarrus,Cabarrus
"OAKLAND, IL",Coles,Coles
"MOORE, SC",Spartanburg,Spartanburg
"NORTH CALDWELL, NJ",Essex,Essex
"ALBUQUERQUE, NM",Bernalillo,Bernalillo
"SHEFFIELD, AL",Colbert,Colbert
"BARRON, WI",Barron,Barron
"EAGLE, ID",Ada,Ada
"NEW CASTLE, DE",New Castle,New Castle
"MISSOULA, MT",Missoula,Missoula
"LINDENWOLD, NJ",Camden,Camden
"COLUMBUS, IN",Bartholomew,Bartholomew
"CLINTON, IA",Clinton,Clinton
"LUTZ, FL",Hillsborough,Hillsborough
"KELLYTON, AL",Coosa,Coosa
"ORO VALLEY, AZ",Pima,Pima
"GARYVILLE, LA",St. John the Baptist,St John the Baptist
"CHICAGO PARK, CA",Nevada County,Nevada County
"INDIANTOWN, FL",Martin,Martin
"GRANTSVILLE, UT",Tooele County,Tooele County
"HILLSIDE, NJ",Union,Union
"CHIPLEY, FL",Washington,Washington
"RUMSON, NJ",Monmouth,Monmouth
"RICHFIELD, UT",Sevier County,Sevier County
"LOMPOC, CA",Santa Barbara County,Santa Barbara County
"MICKLETON, NJ",Gloucester,Gloucester
"APOLLO, PA",Armstrong,Armstrong
"BRANDON, SD",Minnehaha,Minnehaha
"GRAYSLAKE, IL",Lake,Lake
"HICKORY, NC",Catawba,Catawba
"FOUNTAIN VALLEY, CA",Orange County,Orange County
"MEMPHIS, TN",Shelby,Shelby
"GREENSBORO, NC",Guilford,Guilford
"ANTHONY, FL",Marion,Marion
"GOLDEN, CO",Jefferson,Jefferson
"PLEASANT HILL, CA",Contra Costa County,Contra Costa County
"HAGERHILL, KY",Johnson,Johnson
"JENNINGS, LA",Jefferson Davis,Jefferson Davis
"ROCHESTER HILLS, MI",Oakland,Oakland
"SYLVA, NC",Jackson,Jackson
"BERWYN, IL",Cook,Cook
"LITTLE CHUTE, WI",Outagamie,Outagamie
"MAYWOOD, IL",Cook,Cook
"CORNELIA, GA",Habersham,Habersham
"BURLINGTON, WA",Skagit County,Skagit County
"DOZIER, AL",Crenshaw,Crenshaw
"HARTSVILLE, SC",Darlington,Darlington
"HOMEWOOD, AL",Jefferson,Jefferson
"HAVERHILL, MA",Essex,Essex
"NATHALIE, VA",Halifax,Halifax
"DUNCANSVILLE, PA",Blair,Blair
"TOWANDA, KS",Butler,Butler
"LAVEEN, AZ",Maricopa,Maricopa
"WARMINSTER, PA",Bucks,Bucks
"ALIEF, TX",Harris,Harris
"HOOKS, TX",Bowie,Bowie
"WINFIELD, IL",DuPage,Dupage
"PINEWOOD, SC",Sumter,Sumter
"COUNCIL, ID",Adams,Adams
"WHEELING, WV",Ohio,Ohio
"MORTON, MS",Scott,Scott
"CANTON, MI",Wayne,Wayne
"THORNTON, PA",Delaware,Delaware
"FLOWERY BRANCH, GA",Hall,Hall
"WORTHINGTON, OH",Franklin,Franklin
"CANTON, MS",Madison,Madison
"OOLTEWAH, TN",Hamilton,Hamilton
"HARBOR CITY, CA",Los Angeles County,Los Angeles County
"SAINT ANTHONY, ID",Fremont,Fremont
"MIDFIELD, AL",Jefferson,Jefferson
"PULLMAN, WA",Whitman County,Whitman County
"ROYSE CITY, TX",Rockwall,Rockwall
"GALVESTON, TX",Galveston,Galveston
"MANHATTAN BEACH, CA",Los Angeles County,Los Angeles County
"LOS ANGELES, CA",Los Angeles County,Los Angeles County
"MONROEVILLE, PA",Allegheny,Allegheny
"RIESEL, TX",McLennan,McLennan
"HARTWELL, GA",Hart,Hart
"KITCHENER, ON",Waterloo Regional Municipality,Waterloo Regional Municipality
"AHOSKIE, NC",Hertford,Hertford
"DISTRICT HEIGHTS, MD",Prince George's,Prince George's
"BALLSTON LAKE, NY",Saratoga,Saratoga
"NORTH SCITUATE, MA",Plymouth,Plymouth
"WESTLAKE, OH",Cuyahoga,Cuyahoga
"MENLO PARK, CA",San Mateo County,San Mateo County
"MIDDLETON, MA",Essex,Essex
"NORTH ANDOVER, MA",Essex,Essex
"KIRBY, TX",Bexar,Bexar
"MONESSEN, PA",Westmoreland,Westmoreland
"MAITLAND, FL",Orange,Orange
"NEW BRITAIN, CT",Hartford,Hartford
"RIVER FOREST, IL",Cook,Cook
"SAINT JOHN, IN",Lake,Lake
"MCKENZIE, AL",Butler,Butler
"BUCKEYE, AZ",Maricopa,Maricopa
"WINSLOW, AZ",Navajo,Navajo
"MECHANICSVILLE, VA",Hanover,Hanover
"LYNBROOK, NY",Nassau,Nassau
"CONYERS, GA",Rockdale,Rockdale
"QUINTER, KS",Gove,Gove
"BATESVILLE, MS",Panola,Panola
"ALGONQUIN, IL",McHenry,McHenry
"PHELAN, CA",San Bernardino County,San Bernardino County
"NATRONA HEIGHTS, PA",Allegheny,Allegheny
"SIOUX FALLS, SD",Minnehaha,Minnehaha
"LATHRUP VILLAGE, MI",Oakland,Oakland
"MARBLE FALLS, TX",Burnet,Burnet
"SHAWNEE, KS",Johnson,Johnson
"PUNTA GORDA, FL",Charlotte,Charlotte
"CLARKSVILLE, AR",Johnson,Johnson
"DAWSON, TX",Navarro,Navarro
"CLARENDON HILLS, IL",DuPage,Dupage
"AMHERST, VA",Amherst,Amherst
"BOHEMIA, NY",Suffolk,Suffolk
"HEMPSTEAD, NY",Nassau,Nassau
"COCONUT GROVE, FL",Miami-Dade,Miami-Dade
"LONG ISLAND CITY, NY",Queens,Queens
"CHATFIELD, TX",Navarro,Navarro
"CAVE CREEK, AZ",Maricopa,Maricopa
"BOWMAN, SC",Orangeburg,Orangeburg
"ALOHA, OR",Washington County,Washington County
"CAMP HILL, AL",Tallapoosa,Tallapoosa
"NAPPANEE, IN",Elkhart,Elkhart
"ROCKWOOD, TN",Roane,Roane
"FLORAL CITY, FL",Citrus,Citrus
"YANCEYVILLE, NC",Caswell,Caswell
"LORTON, VA",Fairfax,Fairfax
"ADVANCE, NC",Davie,Davie
"PATCHOGUE, NY",Suffolk,Suffolk
"MAUMELLE, AR",Pulaski,Pulaski
"MOUNT CARMEL, PA",Northumberland,Northumberland
"PLAINFIELD, IL",Will,Will
"PLAINFIELD, IN",Hendricks,Hendricks
"COEBURN, VA",Wise,Wise
"SCOTLANDVILLE, LA",East Baton Rouge,East Baton Rouge
"TOPSFIELD, MA",Essex,Essex
"DENMARK, WI",Brown,Brown
"PERKIOMENVILLE, PA",Montgomery,Montgomery
"APPLE VALLEY, MN",Dakota,Dakota
"CHESTER, VA",Chesterfield,Chesterfield
"HAZEN, ND",Mercer,Mercer
"HARVEY, IL",Cook,Cook
"HEFLIN, AL",Cleburne,Cleburne
"METAIRIE, LA",Jefferson,Jefferson
"BELEN, NM",Valencia,Valencia
"FAYETTEVILLE, AR",Washington,Washington
"ELDRIDGE, IA",Scott,Scott
"SONOMA, CA",Sonoma County,Sonoma County
"MERRIMACK, NH",Hillsborough,Hillsborough
"LANSDALE, PA",Montgomery,Montgomery
"YALE, IA",Guthrie,Guthrie
"IRONDEQUOIT, NY",Monroe,Monroe
"MC DONOUGH, GA",Henry,Henry
"FAR HILLS, NJ",Somerset,Somerset
"NEW PALTZ, NY",Ulster,Ulster
"WOODBURY, NJ",Gloucester,Gloucester
"FORT VALLEY, GA",Peach,Peach
"WATERLOO, IL",Monroe,Monroe
"PETALUMA, CA",Sonoma County,Sonoma County
"WAXAHACHIE, TX",Ellis,Ellis
"CAMDEN, SC",Kershaw,Kershaw
"MONTICELLO, MN",Wright,Wright
"PURVIS, MS",Lamar,Lamar
"MONTICELLO, MS",Lawrence,Lawrence
"CENTER HILL, FL",Sumter,Sumter
"PORT CHARLOTTE, FL",Charlotte,Charlotte
"SYCAMORE, OH",Wyandot,Wyandot
"LAMESA, TX",Dawson,Dawson
"CLYDE, KS",Cloud,Cloud
"MEADVILLE, PA",Crawford,Crawford
"FAIRFAX STATION, VA",Fairfax,Fairfax
"FARMINGVILLE, NY",Suffolk,Suffolk
"BRIGHAM CITY, UT",Box Elder County,Box Elder County
"WAPAKONETA, OH",Auglaize,Auglaize
"MORRIS, AL",Jefferson,Jefferson
"LAWNSIDE, NJ",Camden,Camden
"BURKEVILLE, VA",Nottoway,Nottoway
"PARAMOUNT, CA",Los Angeles County,Los Angeles County
"CALHOUN FALLS, SC",Abbeville,Abbeville
"FLOWOOD, MS",Rankin,Rankin
"CRANBERRY TOWNSHIP, PA",Butler,Butler
"HAVILAND, OH",Paulding,Paulding
"MANHATTAN, KS",Riley,Riley
"RUSSELLVILLE, TN",Hamblen,Hamblen
"CENTRAL ISLIP, NY",Suffolk,Suffolk
