id,name,male_18_to_24,lat,long,,
17179,"Tazewell County, Illinois",5146,40.52274782,-89.51651612,,
31035,"Clay County, Nebraska",247,40.51059555,-98.06093909,,
17113,"McLean County, Illinois",14468,40.50016932,-88.8693219,,
18053,"Grant County, Indiana",4278,40.49719045,-85.62988427,,
31029,"Chase County, Nebraska",149,40.495345,-101.5992563,,
18009,"Blackford County, Indiana",498,40.4942835,-85.311033,,
29227,"Worth County, Missouri",67,40.4935938,-94.4543086,,
42021,"Cambria County, Pennsylvania",7262,40.49154129,-78.71881881,,
17109,"McDonough County, Illinois",5079,40.49037045,-90.64852736,,
31099,"Kearney County, Nebraska",202,40.4835718,-98.9469776,,
31151,"Saline County, Nebraska",960,40.48286138,-97.10677275,,
39157,"Tuscarawas County, Ohio",3555,40.48142745,-81.4648181,,
39107,"Mercer County, Ohio",1665,40.4804788,-84.623585,,
29171,"Putnam County, Missouri",175,40.4746104,-93.0183178,,
49051,"Wasatch County, Utah",997,40.47253467,-111.4094103,,
34023,"Middlesex County, New Jersey",43214,40.47196396,-74.39484722,,
17057,"Fulton County, Illinois",1630,40.46838625,-90.2245579,,
31137,"Phelps County, Nebraska",296,40.4613602,-99.4250072,,
29197,"Schuyler County, Missouri",174,40.4582398,-92.542297,,
18067,"Howard County, Indiana",3227,40.45278711,-86.13185244,,
32027,"Pershing County, Nevada",363,40.45038,-118.3444845,,
49045,"Tooele County, Utah",2387,40.444559,-112.8424053,,
42013,"Blair County, Pennsylvania",6135,40.44346538,-78.38014813,,
18075,"Jay County, Indiana",882,40.43393317,-85.037502,,
29199,"Scotland County, Missouri",193,40.4253964,-92.1451532,,
42099,"Perry County, Pennsylvania",1874,40.42419627,-77.20396987,,
29005,"Atchison County, Missouri",205,40.4224998,-95.416327,,
42003,"Allegheny County, Pennsylvania",60766,40.41843534,-80.03316458,,
29129,"Mercer County, Missouri",123,40.4142835,-93.5775005,,
31097,"Johnson County, Nebraska",236,40.4131322,-96.2424092,,
31127,"Nemaha County, Nebraska",509,40.4112875,-95.8123755,,
29081,"Harrison County, Missouri",304,40.40911488,-94.018232,,
17067,"Hancock County, Illinois",670,40.40848878,-91.17123072,,
29045,"Clark County, Missouri",265,40.40797186,-91.67560029,,
42011,"Berks County, Pennsylvania",21003,40.40560105,-75.89550554,,
8123,"Weld County, Colorado",13921,40.39907174,-104.6404819,,
39091,"Logan County, Ohio",1713,40.3897065,-83.75715057,,
8107,"Routt County, Colorado",1067,40.38683722,-106.9546369,,
18157,"Tippecanoe County, Indiana",24889,40.38463635,-86.87332635,,
39083,"Knox County, Ohio",3465,40.3820077,-82.3814955,,
39081,"Jefferson County, Ohio",3113,40.37953683,-80.76666842,,
42061,"Huntingdon County, Pennsylvania",2361,40.37196237,-77.9948533,,
42043,"Dauphin County, Pennsylvania",11258,40.35246151,-76.82444885,,
39149,"Shelby County, Ohio",1939,40.35136792,-84.18032442,,
29147,"Nodaway County, Missouri",3263,40.34123556,-94.89496363,,
49047,"Uintah County, Utah",1661,40.3355005,-109.6724218,,
42129,"Westmoreland County, Pennsylvania",14562,40.32791828,-79.51743326,,
42075,"Lebanon County, Pennsylvania",5712,40.32658922,-76.40268794,,
18159,"Tipton County, Indiana",642,40.31598583,-86.06020433,,
39031,"Coshocton County, Ohio",1433,40.3155412,-81.8694298,,
42017,"Bucks County, Pennsylvania",24966,40.31010965,-75.07349412,,
18023,"Clinton County, Indiana",1357,40.30941978,-86.50435356,,
8087,"Morgan County, Colorado",1217,40.30870413,-103.8142028,,
49013,"Duchesne County, Utah",860,40.30716817,-110.4036563,,
18171,"Warren County, Indiana",329,40.304125,-87.40616975,,
34025,"Monmouth County, New Jersey",26293,40.2950223,-74.15833648,,
31067,"Gage County, Nebraska",802,40.28678392,-96.68929383,,
39067,"Harrison County, Ohio",585,40.28458092,-81.09485225,,
54009,"Brooke County, West Virginia",1159,40.27292229,-80.59980843,,
39159,"Union County, Ohio",1739,40.272879,-83.380702,,
17125,"Mason County, Illinois",554,40.27211378,-89.87857867,,
34021,"Mercer County, New Jersey",20327,40.27146492,-74.70778131,,
39041,"Delaware County, Ohio",5993,40.2675004,-82.9973776,,
29211,"Sullivan County, Missouri",281,40.23152938,-93.0801435,,
31065,"Furnas County, Nebraska",150,40.22833325,-99.90421338,,
49049,"Utah County, Utah",43938,40.22035325,-111.6910394,,
31181,"Webster County, Nebraska",128,40.218094,-98.4755106,,
31145,"Red Willow County, Nebraska",549,40.2107124,-100.449054,,
18035,"Delaware County, Indiana",11143,40.20821307,-85.40408093,,
29001,"Adair County, Missouri",3240,40.2065516,-92.5465366,,
31087,"Hitchcock County, Nebraska",88,40.206331,-101.0348843,,
42091,"Montgomery County, Pennsylvania",31163,40.20323642,-75.33787765,,
31061,"Franklin County, Nebraska",107,40.20098829,-98.98361729,,
42041,"Cumberland County, Pennsylvania",12890,40.19158386,-77.14526,,
31095,"Jefferson County, Nebraska",223,40.18825114,-97.10067914,,
42125,"Washington County, Pennsylvania",9563,40.17654416,-80.12848169,,
29075,"Gentry County, Missouri",279,40.17395133,-94.40403183,,
31169,"Thayer County, Nebraska",159,40.16765733,-97.60496942,,
39037,"Darke County, Ohio",1999,40.16622707,-84.6140664,,
31129,"Nuckolls County, Nebraska",127,40.16564733,-98.01931367,,
31057,"Dundy County, Nebraska",40,40.15808475,-101.713058,,
17183,"Vermilion County, Illinois",3440,40.15673563,-87.75018096,,
31133,"Pawnee County, Nebraska",92,40.146342,-96.2130245,,
31147,"Richardson County, Nebraska",250,40.14603188,-95.70419475,,
18095,"Madison County, Indiana",6058,40.14271212,-85.71844112,,
39021,"Champaign County, Ohio",1782,40.141391,-83.7567115,,
17169,"Schuyler County, Illinois",253,40.14098017,-90.57041,,
29103,"Knox County, Missouri",141,40.13912886,-92.19468686,,
18135,"Randolph County, Indiana",1029,40.13879856,-85.05525656,,
31083,"Harlan County, Nebraska",92,40.135593,-99.3727762,,
6103,"Tehama County, California",2784,40.13041931,-122.0785394,,
29079,"Grundy County, Missouri",475,40.12440225,-93.512619,,
17019,"Champaign County, Illinois",26569,40.1232917,-88.187236,,
17107,"Logan County, Illinois",1840,40.11446786,-89.37316121,,
18045,"Fountain County, Indiana",693,40.107991,-87.20867413,,
54069,"Ohio County, West Virginia",2300,40.10796375,-80.60757575,,
29087,"Holt County, Missouri",154,40.0904148,-95.1928676,,
8013,"Boulder County, Colorado",23855,40.08435066,-105.3414056,,
42009,"Bedford County, Pennsylvania",1836,40.08183784,-78.44706156,,
29111,"Lewis County, Missouri",629,40.06780963,-91.73711038,,
18057,"Hamilton County, Indiana",8611,40.06411677,-86.07679323,,
42071,"Lancaster County, Pennsylvania",25282,40.0556474,-76.25391053,,
39109,"Miami County, Ohio",3997,40.05351514,-84.25040664,,
18107,"Montgomery County, Indiana",2354,40.05025218,-86.91443276,,
39089,"Licking County, Ohio",7356,40.04803705,-82.51202743,,
39013,"Belmont County, Ohio",3357,40.04741362,-80.92693504,,
32015,"Lander County, Nevada",283,40.0445455,-117.0857465,,
8049,"Grand County, Colorado",550,40.03600688,-105.9739819,,
18011,"Boone County, Indiana",2021,40.02054517,-86.4832555,,
17129,"Menard County, Illinois",488,40.0157905,-89.822224,,
42111,"Somerset County, Pennsylvania",3220,40.01369708,-79.031664,,
17001,"Adams County, Illinois",2999,40.01315218,-91.18344529,,
42101,"Philadelphia County, Pennsylvania",96408,39.99995387,-75.13356765,,
39059,"Guernsey County, Ohio",1548,39.99563736,-81.47829564,,
42029,"Chester County, Pennsylvania",22897,39.98913673,-75.72824313,,
17147,"Piatt County, Illinois",598,39.9847432,-88.6220436,,
32011,"Eureka County, Nevada",89,39.980795,-116.2875405,,
29003,"Andrew County, Missouri",680,39.98018875,-94.81480125,,
39049,"Franklin County, Ohio",68265,39.97902773,-82.96759489,,
34005,"Burlington County, New Jersey",20887,39.97893359,-74.74089076,,
17009,"Brown County, Illinois",609,39.97673767,-90.789846,,
29061,"Daviess County, Missouri",308,39.97614911,-93.99435211,,
17017,"Cass County, Illinois",577,39.96503783,-90.2267325,,
6063,"Plumas County, California",789,39.9564715,-120.8372124,,
39119,"Muskingum County, Ohio",3920,39.95498872,-81.9826095,,
42051,"Fayette County, Pennsylvania",5512,39.95414334,-79.72258536,,
8103,"Rio Blanco County, Colorado",344,39.9520975,-108.3471925,,
42055,"Franklin County, Pennsylvania",5856,39.95036339,-77.68074255,,
42057,"Fulton County, Pennsylvania",541,39.94240291,-78.10945718,,
39023,"Clark County, Ohio",6149,39.93181253,-83.8339548,,
54051,"Marshall County, West Virginia",1287,39.93177025,-80.66095888,,
42133,"York County, Pennsylvania",18749,39.92391826,-76.6921404,,
42045,"Delaware County, Pennsylvania",29623,39.92092402,-75.36599691,,
8125,"Yuma County, Colorado",417,39.92061243,-102.4855453,,
18065,"Henry County, Indiana",2101,39.91865313,-85.4105326,,
42001,"Adams County, Pennsylvania",5036,39.90496574,-77.20372863,,
34029,"Ocean County, New Jersey",22331,39.90221669,-74.21475784,,
29063,"DeKalb County, Missouri",790,39.88007338,-94.440658,,
42059,"Greene County, Pennsylvania",2080,39.87299713,-80.11324554,,
8121,"Washington County, Colorado",193,39.86798533,-103.2269897,,
32031,"Washoe County, Nevada",22718,39.86407331,-119.6887794,,
17115,"Macon County, Illinois",4970,39.863201,-88.96494645,,
29115,"Linn County, Missouri",453,39.85745778,-93.11835078,,
18177,"Wayne County, Indiana",3225,39.8565245,-85.03510943,,
39097,"Madison County, Ohio",2141,39.85564433,-83.39232783,,
8001,"Adams County, Colorado",21373,39.84551954,-104.7264924,,
18165,"Vermillion County, Indiana",633,39.84403833,-87.45003389,,
18059,"Hancock County, Indiana",2581,39.84337263,-85.76939688,,
8047,"Gilpin County, Colorado",148,39.84047333,-105.523051,,
34007,"Camden County, New Jersey",23861,39.83946611,-75.01028789,,
29127,"Marion County, Missouri",1256,39.8346994,-91.5999756,,
20153,"Rawlins County, Kansas",69,39.82618125,-101.0681318,,
20117,"Marshall County, Kansas",331,39.82565133,-96.53848892,,
20157,"Republic County, Kansas",132,39.82312922,-97.57366667,,
29121,"Macon County, Missouri",547,39.8208343,-92.5671838,,
20043,"Doniphan County, Kansas",563,39.78898943,-95.13151971,,
18097,"Marion County, Indiana",44805,39.78596916,-86.14224064,,
20013,"Brown County, Kansas",365,39.78274171,-95.58623314,,
20039,"Decatur County, Kansas",87,39.78044175,-100.368006,,
20137,"Norton County, Kansas",266,39.7785125,-99.8772575,,
29117,"Livingston County, Missouri",548,39.77558129,-93.55724557,,
20131,"Nemaha County, Kansas",317,39.775468,-95.96177533,,
20089,"Jewell County, Kansas",109,39.77454714,-98.15407514,,
29205,"Shelby County, Missouri",201,39.77201613,-92.08505525,,
39121,"Noble County, Ohio",491,39.7709565,-81.46471917,,
20201,"Washington County, Kansas",213,39.77024173,-97.08130009,,
49023,"Juab County, Utah",418,39.767306,-111.952562,,
20183,"Smith County, Kansas",114,39.76311567,-98.7628485,,
39135,"Preble County, Ohio",1644,39.7616975,-84.5971871,,
17167,"Sangamon County, Illinois",8215,39.76009438,-89.61314676,,
39045,"Fairfield County, Ohio",6215,39.75860513,-82.6134606,,
17041,"Douglas County, Illinois",791,39.75817944,-88.18700167,,
39113,"Montgomery County, Ohio",25404,39.75574975,-84.24214054,,
18121,"Parke County, Indiana",680,39.75566211,-87.24927356,,
18063,"Hendricks County, Indiana",5645,39.75435292,-86.52342742,,
20147,"Phillips County, Kansas",183,39.74755788,-99.34582925,,
34015,"Gloucester County, New Jersey",13984,39.73955446,-75.1746035,,
39111,"Monroe County, Ohio",510,39.73413492,-81.07620046,,
8031,"Denver County, Colorado",29853,39.73194953,-104.7920906,,
8019,"Clear Creek County, Colorado",249,39.7293976,-105.6707984,,
39127,"Perry County, Ohio",1483,39.72262464,-82.24270527,,
17137,"Morgan County, Illinois",1914,39.72189427,-90.23892945,,
20023,"Cheyenne County, Kansas",85,39.715407,-101.721025,,
39057,"Greene County, Ohio",12086,39.70639892,-83.91904615,,
17045,"Edgar County, Illinois",651,39.70378438,-87.801172,,
18133,"Putnam County, Indiana",2738,39.702308,-86.84525638,,
29021,"Buchanan County, Missouri",4961,39.70034946,-94.82209223,,
8005,"Arapahoe County, Colorado",25378,39.68731718,-104.6005739,,
39129,"Pickaway County, Ohio",2912,39.66512022,-83.052762,,
8037,"Eagle County, Colorado",2391,39.65344946,-106.6447736,,
8059,"Jefferson County, Colorado",24305,39.65053921,-105.1832473,,
29025,"Caldwell County, Missouri",349,39.64916614,-93.98028671,,
18139,"Rush County, Indiana",718,39.6424825,-85.48524463,,
6007,"Butte County, California",18003,39.64051396,-121.600369,,
17139,"Moultrie County, Illinois",543,39.6385758,-88.6816508,,
18041,"Fayette County, Indiana",890,39.63330233,-85.20432567,,
10003,"New Castle County, Delaware",29404,39.62596181,-75.60867111,,
17149,"Pike County, Illinois",660,39.62424347,-90.83360193,,
54061,"Monongalia County, West Virginia",13979,39.61455738,-80.03372029,,
17171,"Scott County, Illinois",199,39.6121825,-90.42888925,,
18161,"Union County, Indiana",323,39.607982,-84.927749,,
8117,"Summit County, Colorado",1437,39.6070604,-106.0917826,,
29049,"Clinton County, Missouri",854,39.60521533,-94.45544133,,
39047,"Fayette County, Ohio",1181,39.605,-83.50757075,,
49007,"Carbon County, Utah",1130,39.60223543,-110.6056014,,
24001,"Allegany County, Maryland",5206,39.60142968,-78.81381114,,
6021,"Glenn County, California",1346,39.59722329,-122.1966626,,
34033,"Salem County, New Jersey",2885,39.59676718,-75.34996191,,
39115,"Morgan County, Ohio",562,39.588976,-81.861444,,
54103,"Wetzel County, West Virginia",622,39.58649831,-80.67925231,,
24043,"Washington County, Maryland",6825,39.57431084,-77.76015396,,
54065,"Morgan County, West Virginia",577,39.56522733,-78.345524,,
18145,"Shelby County, Indiana",1842,39.56274013,-85.7881975,,
6091,"Sierra County, California",99,39.56006629,-120.6099824,,
24023,"Garrett County, Maryland",1335,39.54715067,-79.22676644,,
24025,"Harford County, Maryland",10827,39.54378476,-76.31179614,,
24015,"Cecil County, Maryland",4574,39.54151218,-75.95544247,,
29173,"Ralls County, Missouri",324,39.54107575,-91.45354625,,
24013,"Carroll County, Maryland",7647,39.53739127,-77.02786627,,
17021,"Christian County, Illinois",1547,39.53528985,-89.31155662,,
29041,"Chariton County, Missouri",275,39.51753938,-93.05769075,,
54049,"Marion County, West Virginia",3132,39.51457872,-80.22458594,,
32001,"Churchill County, Nevada",1098,39.51433333,-118.4943007,,
17029,"Coles County, Illinois",6011,39.50897357,-88.23311129,,
8045,"Garfield County, Colorado",2516,39.5075545,-107.6535056,,
20005,"Atchison County, Kansas",1129,39.50276983,-95.29848617,,
18109,"Morgan County, Indiana",2749,39.50268617,-86.49692217,,
54057,"Mineral County, West Virginia",1460,39.4905465,-78.88181463,,
20029,"Cloud County, Kansas",551,39.484186,-97.6231995,,
29137,"Monroe County, Missouri",311,39.48231633,-91.97491017,,
39073,"Hocking County, Ohio",1160,39.48142475,-82.4265055,,
54095,"Tyler County, West Virginia",316,39.48059933,-80.92512767,,
34001,"Atlantic County, New Jersey",12932,39.47522887,-74.70161077,,
18081,"Johnson County, Indiana",5977,39.47363144,-86.08177211,,
54077,"Preston County, West Virginia",1260,39.46689873,-79.67792093,,
39167,"Washington County, Ohio",2821,39.4564978,-81.4439542,,
18167,"Vigo County, Indiana",8495,39.45104761,-87.37999452,,
24021,"Frederick County, Maryland",10299,39.45066297,-77.41238919,,
20179,"Sheridan County, Kansas",80,39.448069,-100.5041175,,
18021,"Clay County, Indiana",1134,39.44189264,-87.09711182,,
20085,"Jackson County, Kansas",467,39.43949056,-95.75055278,,
39017,"Butler County, Ohio",20582,39.43478193,-84.56125782,,
54003,"Berkeley County, West Virginia",4054,39.43472411,-78.02785811,,
24005,"Baltimore County, Maryland",40071,39.42912381,-76.618075,,
29175,"Randolph County, Missouri",1336,39.426069,-92.44591263,,
29033,"Carroll County, Missouri",345,39.42179878,-93.39029922,,
39165,"Warren County, Ohio",8212,39.41371033,-84.14602042,,
18047,"Franklin County, Indiana",873,39.41024114,-85.02761757,,
8035,"Douglas County, Colorado",8766,39.406145,-104.9195347,,
20141,"Osborne County, Kansas",131,39.4050292,-98.797956,,
20193,"Thomas County, Kansas",591,39.4048238,-101.0335938,,
39027,"Clinton County, Ohio",1962,39.40400027,-83.78979836,,
20123,"Mitchell County, Kansas",311,39.40096733,-98.24088333,,
54073,"Pleasants County, West Virginia",344,39.3919565,-81.2358675,,
17173,"Shelby County, Illinois",829,39.38585238,-88.79275823,,
29163,"Pike County, Missouri",958,39.37284788,-91.09047525,,
20181,"Sherman County, Kansas",451,39.36329967,-101.753472,,
20149,"Pottawatomie County, Kansas",844,39.36309075,-96.32227917,,
20065,"Graham County, Kansas",72,39.3566785,-99.89434625,,
39141,"Ross County, Ohio",3294,39.35541845,-82.99180636,,
39009,"Athens County, Ohio",11133,39.3518079,-82.0189043,,
34011,"Cumberland County, New Jersey",7951,39.35155376,-75.0901529,,
17061,"Greene County, Illinois",558,39.347294,-90.3774862,,
18119,"Owen County, Indiana",839,39.34361517,-86.77592383,,
54091,"Taylor County, West Virginia",644,39.3435444,-80.0429532,,
49039,"Sanpete County, Utah",2155,39.33559573,-111.6600629,,
17023,"Clark County, Illinois",604,39.33440783,-87.7915135,,
32029,"Storey County, Nevada",113,39.332488,-119.613509,,
6045,"Mendocino County, California",3697,39.32674289,-123.4890966,,
20163,"Rooks County, Kansas",184,39.325479,-99.335225,,
29165,"Platte County, Missouri",3554,39.32124429,-94.74996394,,
54037,"Jefferson County, West Virginia",2641,39.319264,-77.86253175,,
6115,"Yuba County, California",3938,39.315632,-121.2884122,,
29177,"Ray County, Missouri",932,39.31392529,-94.01616857,,
18031,"Decatur County, Indiana",1066,39.31388517,-85.4481505,,
8063,"Kit Carson County, Colorado",352,39.31097667,-102.66238,,
20027,"Clay County, Kansas",271,39.3065044,-97.133983,,
54027,"Hampshire County, West Virginia",885,39.30012412,-78.65927041,,
24029,"Kent County, Maryland",1162,39.28733033,-75.99822989,,
54033,"Harrison County, West Virginia",2553,39.28711052,-80.36382157,,
17035,"Cumberland County, Illinois",447,39.2856386,-88.2312544,,
20161,"Riley County, Kansas",13872,39.27987575,-96.7055455,,
8039,"Elbert County, Colorado",789,39.27791283,-104.2462262,,
6057,"Nevada County, California",3547,39.27767693,-120.7370555,,
54017,"Doddridge County, West Virginia",448,39.2759812,-80.7306918,,
29047,"Clay County, Missouri",9131,39.27530957,-94.45212857,,
